match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,season
313,1,Chennai Super Kings,Deccan Chargers,18,1,RA Jadeja,DJ Bravo,DW Steyn,0,0,0,0,0,0,2,0,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,2,RA Jadeja,DJ Bravo,DW Steyn,0,0,0,0,0,0,0,0,0,RA Jadeja,hit wicket,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,3,JA Morkel,DJ Bravo,DW Steyn,0,0,0,0,0,0,0,0,0,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,4,JA Morkel,DJ Bravo,DW Steyn,0,2,0,0,0,0,0,2,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,5,DJ Bravo,JA Morkel,DW Steyn,0,0,0,0,0,0,0,0,0,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,6,DJ Bravo,JA Morkel,DW Steyn,0,0,0,0,0,0,2,0,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,7,DJ Bravo,JA Morkel,DW Steyn,0,1,0,0,0,0,0,1,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,18,8,DJ Bravo,JA Morkel,DW Steyn,0,0,0,0,0,0,1,0,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,1,DJ Bravo,JA Morkel,TP Sudhindra,0,0,0,0,0,0,1,0,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,2,JA Morkel,DJ Bravo,TP Sudhindra,0,0,1,0,0,0,0,1,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,3,DJ Bravo,JA Morkel,TP Sudhindra,0,0,0,0,0,0,6,0,6,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,4,DJ Bravo,JA Morkel,TP Sudhindra,0,0,0,0,0,0,6,0,6,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,5,DJ Bravo,JA Morkel,TP Sudhindra,0,0,0,0,0,0,1,0,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,19,6,JA Morkel,DJ Bravo,TP Sudhindra,0,0,0,0,0,0,2,0,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,1,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,0,0,0,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,2,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,6,0,6,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,3,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,6,0,6,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,4,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,2,0,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,5,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,2,0,2,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,6,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,1,0,0,1,1,,,,2012
313,1,Chennai Super Kings,Deccan Chargers,20,7,DJ Bravo,JA Morkel,MS Gony,0,0,0,0,0,0,6,0,6,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,1,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,2,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,3,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,4,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,5,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,1,6,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,1,S Dhawan,DJ Harris,JA Morkel,0,1,0,0,0,0,0,1,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,2,S Dhawan,DJ Harris,JA Morkel,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,3,DJ Harris,S Dhawan,JA Morkel,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,4,S Dhawan,DJ Harris,JA Morkel,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,5,S Dhawan,DJ Harris,JA Morkel,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,6,S Dhawan,DJ Harris,JA Morkel,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,2,7,S Dhawan,DJ Harris,JA Morkel,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,1,S Dhawan,DJ Harris,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,2,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,3,S Dhawan,DJ Harris,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,4,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,5,DJ Harris,S Dhawan,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,3,6,S Dhawan,DJ Harris,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,1,S Dhawan,DJ Harris,DE Bollinger,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,2,S Dhawan,DJ Harris,DE Bollinger,0,1,0,0,0,0,0,1,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,3,S Dhawan,DJ Harris,DE Bollinger,0,1,0,0,0,0,0,1,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,4,S Dhawan,DJ Harris,DE Bollinger,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,5,DJ Harris,S Dhawan,DE Bollinger,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,6,DJ Harris,S Dhawan,DE Bollinger,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,7,DJ Harris,S Dhawan,DE Bollinger,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,4,8,DJ Harris,S Dhawan,DE Bollinger,0,0,0,0,0,0,0,0,0,DJ Harris,caught,MS Dhoni,2012
313,2,Deccan Chargers,Chennai Super Kings,5,1,PA Patel,S Dhawan,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,5,2,PA Patel,S Dhawan,R Ashwin,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,5,3,S Dhawan,PA Patel,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,5,4,S Dhawan,PA Patel,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,5,5,S Dhawan,PA Patel,R Ashwin,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,5,6,S Dhawan,PA Patel,R Ashwin,0,0,0,0,0,0,2,0,2,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,1,PA Patel,S Dhawan,DE Bollinger,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,2,PA Patel,S Dhawan,DE Bollinger,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,3,PA Patel,S Dhawan,DE Bollinger,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,4,PA Patel,S Dhawan,DE Bollinger,0,0,0,1,0,0,0,1,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,5,S Dhawan,PA Patel,DE Bollinger,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,6,6,S Dhawan,PA Patel,DE Bollinger,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,7,1,S Dhawan,PA Patel,SK Raina,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,7,2,S Dhawan,PA Patel,SK Raina,0,0,0,0,0,0,0,0,0,S Dhawan,caught,DJ Bravo,2012
313,2,Deccan Chargers,Chennai Super Kings,7,3,PA Patel,CL White,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,7,4,CL White,PA Patel,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,7,5,PA Patel,CL White,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,7,6,CL White,PA Patel,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,1,CL White,PA Patel,JA Morkel,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,2,CL White,PA Patel,JA Morkel,0,0,0,0,0,0,2,0,2,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,3,CL White,PA Patel,JA Morkel,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,4,CL White,PA Patel,JA Morkel,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,5,PA Patel,CL White,JA Morkel,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,8,6,PA Patel,CL White,JA Morkel,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,1,PA Patel,CL White,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,2,CL White,PA Patel,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,3,PA Patel,CL White,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,4,CL White,PA Patel,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,5,PA Patel,CL White,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,9,6,CL White,PA Patel,SK Raina,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,1,CL White,PA Patel,DJ Bravo,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,2,CL White,PA Patel,DJ Bravo,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,3,CL White,PA Patel,DJ Bravo,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,4,CL White,PA Patel,DJ Bravo,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,5,CL White,PA Patel,DJ Bravo,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,10,6,PA Patel,CL White,DJ Bravo,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,1,PA Patel,CL White,RA Jadeja,0,0,0,0,0,0,4,0,4,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,2,PA Patel,CL White,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,3,PA Patel,CL White,RA Jadeja,0,0,0,0,0,0,0,0,0,PA Patel,bowled,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,4,B Chipli,CL White,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,5,B Chipli,CL White,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,11,6,B Chipli,CL White,RA Jadeja,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,12,1,B Chipli,CL White,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,12,2,CL White,B Chipli,SB Jakati,0,0,0,0,0,0,6,0,6,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,12,3,CL White,B Chipli,SB Jakati,0,0,0,0,0,0,0,0,0,CL White,caught,SK Raina,2012
313,2,Deccan Chargers,Chennai Super Kings,12,4,B Chipli,DT Christian,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,12,5,DT Christian,B Chipli,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,12,6,B Chipli,DT Christian,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,1,B Chipli,DT Christian,RA Jadeja,0,0,0,0,0,0,6,0,6,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,2,B Chipli,DT Christian,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,3,B Chipli,DT Christian,RA Jadeja,0,0,0,0,0,0,0,0,0,B Chipli,bowled,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,4,MS Gony,DT Christian,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,5,MS Gony,DT Christian,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,13,6,MS Gony,DT Christian,RA Jadeja,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,14,1,MS Gony,DT Christian,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,14,2,DT Christian,MS Gony,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,14,3,MS Gony,DT Christian,SB Jakati,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,14,4,MS Gony,DT Christian,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,14,5,DT Christian,MS Gony,SB Jakati,0,0,0,0,0,0,0,0,0,DT Christian,caught,DJ Bravo,2012
313,2,Deccan Chargers,Chennai Super Kings,14,6,MS Gony,DB Ravi Teja,SB Jakati,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,15,1,MS Gony,DB Ravi Teja,RA Jadeja,0,0,0,0,0,0,0,0,0,MS Gony,caught,SK Raina,2012
313,2,Deccan Chargers,Chennai Super Kings,15,2,DB Ravi Teja,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,15,3,DB Ravi Teja,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,DB Ravi Teja,stumped,MS Dhoni,2012
313,2,Deccan Chargers,Chennai Super Kings,15,4,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,15,5,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,15,6,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,2,0,2,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,1,Ankit Sharma,DW Steyn,F du Plessis,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,2,DW Steyn,Ankit Sharma,F du Plessis,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,3,Ankit Sharma,DW Steyn,F du Plessis,0,0,0,0,0,0,6,0,6,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,4,Ankit Sharma,DW Steyn,F du Plessis,0,0,0,0,0,0,6,0,6,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,5,Ankit Sharma,DW Steyn,F du Plessis,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,16,6,DW Steyn,Ankit Sharma,F du Plessis,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,1,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,2,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,3,Ankit Sharma,DW Steyn,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,4,Ankit Sharma,DW Steyn,RA Jadeja,0,0,0,0,0,0,0,0,0,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,5,Ankit Sharma,DW Steyn,RA Jadeja,0,0,0,0,0,0,1,0,1,,,,2012
313,2,Deccan Chargers,Chennai Super Kings,17,6,DW Steyn,Ankit Sharma,RA Jadeja,0,0,0,0,0,0,0,0,0,DW Steyn,lbw,,2012
313,2,Deccan Chargers,Chennai Super Kings,18,1,Ankit Sharma,TP Sudhindra,DE Bollinger,0,0,0,0,0,0,0,0,0,Ankit Sharma,caught,JA Morkel,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,1,R Dravid,AM Rahane,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,2,R Dravid,AM Rahane,B Lee,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,3,AM Rahane,R Dravid,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,4,AM Rahane,R Dravid,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,5,AM Rahane,R Dravid,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,1,6,AM Rahane,R Dravid,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,1,R Dravid,AM Rahane,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,2,R Dravid,AM Rahane,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,3,R Dravid,AM Rahane,JH Kallis,0,0,0,0,0,0,0,0,0,AM Rahane,run out,G Gambhir,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,4,SP Goswami,R Dravid,JH Kallis,0,0,0,0,0,0,2,0,2,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,5,SP Goswami,R Dravid,JH Kallis,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,2,6,R Dravid,SP Goswami,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,1,SP Goswami,R Dravid,B Lee,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,2,R Dravid,SP Goswami,B Lee,0,0,0,0,0,0,6,0,6,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,3,R Dravid,SP Goswami,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,4,R Dravid,SP Goswami,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,5,R Dravid,SP Goswami,B Lee,0,0,0,0,0,0,4,0,4,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,3,6,R Dravid,SP Goswami,B Lee,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,1,SP Goswami,R Dravid,JH Kallis,0,1,0,0,0,0,0,1,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,2,SP Goswami,R Dravid,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,3,SP Goswami,R Dravid,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,4,SP Goswami,R Dravid,JH Kallis,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,5,R Dravid,SP Goswami,JH Kallis,0,0,0,0,0,0,4,0,4,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,6,R Dravid,SP Goswami,JH Kallis,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,4,7,R Dravid,SP Goswami,JH Kallis,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,1,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,2,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,3,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,4,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,5,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,6,0,6,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,5,6,R Dravid,SP Goswami,SP Narine,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,1,R Dravid,SP Goswami,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,2,SP Goswami,R Dravid,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,3,R Dravid,SP Goswami,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,4,SP Goswami,R Dravid,Iqbal Abdulla,0,0,0,0,0,0,4,0,4,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,5,SP Goswami,R Dravid,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,6,6,R Dravid,SP Goswami,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,1,SP Goswami,R Dravid,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,2,R Dravid,SP Goswami,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,3,SP Goswami,R Dravid,R Bhatia,0,0,0,0,0,0,4,0,4,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,4,SP Goswami,R Dravid,R Bhatia,0,0,0,0,0,0,1,0,1,R Dravid,run out,Iqbal Abdulla,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,5,SP Goswami,AL Menaria,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,7,6,AL Menaria,SP Goswami,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,1,AL Menaria,SP Goswami,YK Pathan,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,2,AL Menaria,SP Goswami,YK Pathan,0,1,0,0,0,0,0,1,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,3,AL Menaria,SP Goswami,YK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,4,SP Goswami,AL Menaria,YK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,5,AL Menaria,SP Goswami,YK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,6,SP Goswami,AL Menaria,YK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,8,7,AL Menaria,SP Goswami,YK Pathan,0,0,0,0,0,0,6,0,6,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,1,SP Goswami,AL Menaria,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,2,AL Menaria,SP Goswami,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,3,SP Goswami,AL Menaria,R Bhatia,0,0,0,0,0,0,2,0,2,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,4,SP Goswami,AL Menaria,R Bhatia,0,0,0,0,0,0,0,0,0,SP Goswami,bowled,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,5,BJ Hodge,AL Menaria,R Bhatia,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,9,6,BJ Hodge,AL Menaria,R Bhatia,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,1,BJ Hodge,AL Menaria,SP Narine,0,0,0,0,0,0,2,0,2,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,2,BJ Hodge,AL Menaria,SP Narine,0,0,0,0,0,0,2,0,2,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,3,BJ Hodge,AL Menaria,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,4,BJ Hodge,AL Menaria,SP Narine,0,0,0,0,0,0,1,0,1,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,5,AL Menaria,BJ Hodge,SP Narine,0,0,0,0,0,0,0,0,0,,,,2012
314,1,Rajasthan Royals,Kolkata Knight Riders,10,6,AL Menaria,BJ Hodge,SP Narine,0,0,0,0,0,0,1,0,1,,,,2012
